utt_id,singer_id,technique,word_mean_tbe,word_within_50ms,phone_mean_tbe,phone_within_50ms
EN-Alto-2__glissando__speech__You_Raise_Me_Up__0002,EN-Alto-2,glissando,0.02384999999999999,0.9,0.16398214285714285,0.10714285714285714
EN-Alto-2__glissando__speech__You_Raise_Me_Up__0003,EN-Alto-2,glissando,0.01472222222222224,1.0,0.06350000000000004,0.48
EN-Alto-2__glissando__speech__You_Raise_Me_Up__0004,EN-Alto-2,glissando,0.013999999999999947,1.0,0.07793103448275865,0.3793103448275862
EN-Alto-2__glissando__speech__You_Raise_Me_Up__0005,EN-Alto-2,glissando,0.017777777777777795,1.0,0.04600000000000002,0.8
EN-Alto-2__glissando__speech__You_Raise_Me_Up__0006,EN-Alto-2,glissando,0.03388888888888887,0.7777777777777778,0.07680000000000002,0.4
EN-Alto-2__glissando__speech__You_Raise_Me_Up__0007,EN-Alto-2,glissando,0.020600000000000014,1.0,0.0873181818181818,0.4090909090909091
EN-Alto-2__mixed_falsetto__control__All_of_Me__0000,EN-Alto-2,mixed_falsetto,0.05481250000000001,0.5625,0.15593749999999995,0.25
EN-Alto-2__mixed_falsetto__control__All_of_Me__0001,EN-Alto-2,mixed_falsetto,0.08477272727272725,0.6363636363636364,0.05345588235294123,0.7941176470588235
EN-Alto-2__mixed_falsetto__control__All_of_Me__0002,EN-Alto-2,mixed_falsetto,0.01400000000000006,1.0,0.9833777777777777,0.0
EN-Alto-2__mixed_falsetto__control__All_of_Me__0003,EN-Alto-2,mixed_falsetto,0.11215384615384622,0.5384615384615384,0.42241176470588243,0.2647058823529412
EN-Alto-2__mixed_falsetto__control__All_of_Me__0004,EN-Alto-2,mixed_falsetto,0.2133749999999999,0.25,0.1675714285714285,0.25
EN-Alto-2__mixed_falsetto__control__All_of_Me__0005,EN-Alto-2,mixed_falsetto,0.012124999999999997,1.0,0.67675,0.0
EN-Alto-2__mixed_falsetto__control__All_of_Me__0006,EN-Alto-2,mixed_falsetto,0.14575000000000002,0.625,0.34810526315789464,0.21052631578947367
EN-Alto-2__mixed_falsetto__control__All_of_Me__0007,EN-Alto-2,mixed_falsetto,0.04131818181818192,0.6363636363636364,0.113313953488372,0.2558139534883721
EN-Alto-2__mixed_falsetto__control__All_of_Me__0008,EN-Alto-2,mixed_falsetto,0.2008181818181819,0.36363636363636365,0.16310416666666666,0.5833333333333334
EN-Alto-2__mixed_falsetto__control__All_of_Me__0009,EN-Alto-2,mixed_falsetto,0.038041666666666724,0.8333333333333334,0.5875694444444446,0.0
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0000,EN-Alto-2,mixed_falsetto,0.39346875000000003,0.25,0.44526041666666655,0.20833333333333334
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0001,EN-Alto-2,mixed_falsetto,0.5903181818181817,0.2727272727272727,0.49869117647058825,0.38235294117647056
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0004,EN-Alto-2,mixed_falsetto,0.5358125,0.375,0.47466071428571427,0.03571428571428571
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0005,EN-Alto-2,mixed_falsetto,0.6965,0.0,0.9984,0.0
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0006,EN-Alto-2,mixed_falsetto,0.6469375,0.125,0.48194736842105285,0.15789473684210525
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0007,EN-Alto-2,mixed_falsetto,0.10209090909090907,0.5454545454545454,0.1286511627906977,0.3023255813953488
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0008,EN-Alto-2,mixed_falsetto,0.46795454545454546,0.09090909090909091,0.37581249999999994,0.25
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0009,EN-Alto-2,mixed_falsetto,0.17883333333333318,0.5,0.5879722222222222,0.0
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0000,EN-Alto-2,mixed_falsetto,0.43290624999999994,0.0,0.5948229166666666,0.0
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0001,EN-Alto-2,mixed_falsetto,0.6101818181818182,0.18181818181818182,0.5141764705882352,0.35294117647058826
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0004,EN-Alto-2,mixed_falsetto,0.48487499999999994,0.125,0.4515357142857143,0.07142857142857142
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0005,EN-Alto-2,mixed_falsetto,0.558625,0.0,0.8584499999999998,0.05
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0006,EN-Alto-2,mixed_falsetto,0.8103125000000001,0.0,0.8265263157894737,0.05263157894736842
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0007,EN-Alto-2,mixed_falsetto,0.10140909090909095,0.0,0.08673255813953488,0.3953488372093023
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0008,EN-Alto-2,mixed_falsetto,0.4902727272727272,0.09090909090909091,0.41500000000000004,0.16666666666666666
EN-Alto-2__mixed_falsetto__technique__All_of_Me__0009,EN-Alto-2,mixed_falsetto,0.19704166666666667,0.3333333333333333,0.625125,0.0
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0000,EN-Alto-2,mixed_falsetto,0.03412499999999999,0.8125,0.2270208333333333,0.08333333333333333
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0001,EN-Alto-2,mixed_falsetto,0.018818181818181855,0.9090909090909091,0.01355882352941177,0.9411764705882353
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0002,EN-Alto-2,mixed_falsetto,0.0233076923076923,0.9230769230769231,0.9110222222222223,0.0
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0003,EN-Alto-2,mixed_falsetto,0.022807692307692286,0.8461538461538461,0.2083676470588236,0.23529411764705882
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0004,EN-Alto-2,mixed_falsetto,0.03593749999999998,0.625,0.043339285714285726,0.5357142857142857
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0005,EN-Alto-2,mixed_falsetto,0.028625000000000015,0.875,0.41395,0.0
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0006,EN-Alto-2,mixed_falsetto,0.01656249999999994,1.0,0.0915526315789474,0.42105263157894735
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0007,EN-Alto-2,mixed_falsetto,0.02109090909090906,1.0,0.08348837209302329,0.3953488372093023
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0008,EN-Alto-2,mixed_falsetto,0.06299999999999999,0.45454545454545453,0.035999999999999956,0.7083333333333334
EN-Alto-2__mixed_falsetto__speech__All_of_Me__0009,EN-Alto-2,mixed_falsetto,0.034625000000000024,0.8333333333333334,0.487763888888889,0.0
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0000,EN-Alto-2,mixed_falsetto,0.025444444444444134,0.8888888888888888,0.11978571428571418,0.32142857142857145
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0001,EN-Alto-2,mixed_falsetto,0.015800000000000057,0.9,0.41404,0.2
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0002,EN-Alto-2,mixed_falsetto,0.24880769230769242,0.6923076923076923,0.19517105263157902,0.6578947368421053
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0003,EN-Alto-2,mixed_falsetto,0.3983125,0.375,0.6480208333333334,0.125
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0004,EN-Alto-2,mixed_falsetto,0.016500000000000015,0.875,0.07678787878787881,0.6666666666666666
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0005,EN-Alto-2,mixed_falsetto,0.06870833333333344,0.5833333333333334,0.9061447368421053,0.05263157894736842
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0006,EN-Alto-2,mixed_falsetto,0.0295,0.8333333333333334,0.20578947368421047,0.3157894736842105
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0007,EN-Alto-2,mixed_falsetto,0.17930769230769222,0.6153846153846154,0.3357037037037038,0.5185185185185185
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0008,EN-Alto-2,mixed_falsetto,0.07539999999999991,0.55,0.638936170212766,0.02127659574468085
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0009,EN-Alto-2,mixed_falsetto,0.50095,0.7,1.4258235294117647,0.058823529411764705
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0010,EN-Alto-2,mixed_falsetto,0.12855,0.6,0.43575510204081636,0.14285714285714285
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0011,EN-Alto-2,mixed_falsetto,0.13766666666666666,0.3333333333333333,0.38524999999999987,0.15384615384615385
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0012,EN-Alto-2,mixed_falsetto,0.032388888888888835,0.7777777777777778,0.346875,0.0
EN-Alto-2__mixed_falsetto__control__City_Of_Stars__0013,EN-Alto-2,mixed_falsetto,0.11030000000000004,0.6,0.7969642857142857,0.35714285714285715
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0000,EN-Alto-2,mixed_falsetto,0.04477777777777776,0.8888888888888888,0.13728571428571432,0.32142857142857145
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0001,EN-Alto-2,mixed_falsetto,0.052649999999999975,0.7,0.41298,0.2
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0002,EN-Alto-2,mixed_falsetto,0.2563461538461538,0.6153846153846154,0.19188157894736851,0.6842105263157895
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0003,EN-Alto-2,mixed_falsetto,0.3198750000000001,0.25,0.35670833333333335,0.08333333333333333
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0004,EN-Alto-2,mixed_falsetto,0.08287499999999993,0.875,0.1678787878787879,0.5151515151515151
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0005,EN-Alto-2,mixed_falsetto,0.26175000000000004,0.25,1.1378684210526318,0.0
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0006,EN-Alto-2,mixed_falsetto,0.12437499999999996,0.6666666666666666,0.3147236842105264,0.3684210526315789
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0007,EN-Alto-2,mixed_falsetto,0.36934615384615377,0.3076923076923077,0.568037037037037,0.14814814814814814
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0008,EN-Alto-2,mixed_falsetto,0.15545000000000003,0.4,0.655563829787234,0.0
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0009,EN-Alto-2,mixed_falsetto,0.6538999999999999,0.5,3.2981764705882353,0.11764705882352941
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0010,EN-Alto-2,mixed_falsetto,0.17732499999999998,0.35,0.39102040816326533,0.14285714285714285
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0011,EN-Alto-2,mixed_falsetto,0.14077777777777786,0.3333333333333333,0.3891538461538461,0.15384615384615385
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0012,EN-Alto-2,mixed_falsetto,0.06666666666666671,0.7777777777777778,0.37385714285714283,0.03571428571428571
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0013,EN-Alto-2,mixed_falsetto,0.48200000000000004,0.4,0.48749999999999993,0.5714285714285714
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0000,EN-Alto-2,mixed_falsetto,0.227,0.0,0.3287857142857143,0.0
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0001,EN-Alto-2,mixed_falsetto,0.07739999999999997,0.6,0.4092799999999999,0.16
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0002,EN-Alto-2,mixed_falsetto,0.2640769230769231,0.6923076923076923,0.23829729729729734,0.1891891891891892
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0003,EN-Alto-2,mixed_falsetto,0.3548750000000001,0.0,0.514625,0.041666666666666664
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0004,EN-Alto-2,mixed_falsetto,0.17037499999999992,0.0,0.23948484848484852,0.0
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0005,EN-Alto-2,mixed_falsetto,0.3724999999999999,0.0,1.1803815789473686,0.0
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0006,EN-Alto-2,mixed_falsetto,0.1505416666666667,0.5,0.3507763157894737,0.21052631578947367
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0007,EN-Alto-2,mixed_falsetto,0.4733846153846155,0.0,0.6864444444444445,0.0
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0008,EN-Alto-2,mixed_falsetto,0.17962499999999998,0.2,0.5768404255319148,0.1276595744680851
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0009,EN-Alto-2,mixed_falsetto,0.6467500000000002,0.5,3.203411764705882,0.11764705882352941
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0010,EN-Alto-2,mixed_falsetto,0.17107499999999998,0.25,0.4446428571428572,0.14285714285714285
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0011,EN-Alto-2,mixed_falsetto,0.16722222222222222,0.0,0.29811538461538467,0.15384615384615385
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0012,EN-Alto-2,mixed_falsetto,0.1142777777777777,0.5555555555555556,0.3757142857142857,0.0
EN-Alto-2__mixed_falsetto__technique__City_Of_Stars__0013,EN-Alto-2,mixed_falsetto,0.42210000000000003,0.4,0.5783928571428572,0.5
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0000,EN-Alto-2,mixed_falsetto,0.033555555555555575,0.7777777777777778,0.054857142857142875,0.5714285714285714
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0001,EN-Alto-2,mixed_falsetto,0.02240000000000003,0.9,0.27964000000000006,0.44
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0002,EN-Alto-2,mixed_falsetto,0.02088461538461535,0.8461538461538461,0.01219736842105264,0.9736842105263158
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0003,EN-Alto-2,mixed_falsetto,0.03037499999999999,0.75,0.22404166666666667,0.041666666666666664
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0004,EN-Alto-2,mixed_falsetto,0.029625000000000082,0.75,0.030757575757575747,0.7575757575757576
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0005,EN-Alto-2,mixed_falsetto,0.013583333333333331,1.0,0.4929605263157894,0.10526315789473684
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0006,EN-Alto-2,mixed_falsetto,0.018958333333333268,1.0,0.12448684210526316,0.39473684210526316
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0007,EN-Alto-2,mixed_falsetto,0.01373076923076916,0.9230769230769231,0.06664814814814812,0.8888888888888888
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0008,EN-Alto-2,mixed_falsetto,0.09620000000000004,0.6,0.6427872340425532,0.0
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0009,EN-Alto-2,mixed_falsetto,0.038949999999999936,0.6,0.7045882352941176,0.058823529411764705
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0010,EN-Alto-2,mixed_falsetto,0.07519999999999999,0.65,0.4118877551020408,0.10204081632653061
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0011,EN-Alto-2,mixed_falsetto,0.026944444444444424,0.7777777777777778,0.09698076923076925,0.46153846153846156
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0012,EN-Alto-2,mixed_falsetto,0.02344444444444445,1.0,0.11539285714285714,0.10714285714285714
EN-Alto-2__mixed_falsetto__speech__City_Of_Stars__0013,EN-Alto-2,mixed_falsetto,0.03799999999999999,0.6,0.2660714285714286,0.35714285714285715
EN-Alto-2__mixed_falsetto__control__Cry_on_My_Shoulder__0000,EN-Alto-2,mixed_falsetto,0.26214285714285707,0.5714285714285714,0.26094736842105276,0.7894736842105263
EN-Alto-2__mixed_falsetto__control__Cry_on_My_Shoulder__0001,EN-Alto-2,mixed_falsetto,0.08233333333333338,0.8666666666666667,0.4690897435897435,0.1794871794871795
EN-Alto-2__mixed_falsetto__control__Cry_on_My_Shoulder__0002,EN-Alto-2,mixed_falsetto,1.5752307692307694,0.38461538461538464,0.6319857142857145,0.4
EN-Alto-2__mixed_falsetto__control__Cry_on_My_Shoulder__0003,EN-Alto-2,mixed_falsetto,0.33925,0.6,0.7032241379310343,0.10344827586206896
EN-Alto-2__mixed_falsetto__control__Cry_on_My_Shoulder__0004,EN-Alto-2,mixed_falsetto,0.1341007,0.6,0.8744608026315789,0.18421052631578946
EN-Alto-2__mixed_falsetto__control__Cry_on_My_Shoulder__0005,EN-Alto-2,mixed_falsetto,0.026222222222222282,0.7777777777777778,0.02223076923076922,0.8846153846153846
EN-Alto-2__mixed_falsetto__control__Cry_on_My_Shoulder__0006,EN-Alto-2,mixed_falsetto,0.4015416666666667,0.4166666666666667,0.258234375,0.3125
EN-Alto-2__mixed_falsetto__control__Cry_on_My_Shoulder__0007,EN-Alto-2,mixed_falsetto,0.11426923076923082,0.7692307692307693,0.06998684210526315,0.7631578947368421
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0000,EN-Alto-2,mixed_falsetto,0.3641428571428569,0.14285714285714285,0.3523157894736841,0.3157894736842105
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0001,EN-Alto-2,mixed_falsetto,0.2361333333333334,0.3333333333333333,0.5776923076923076,0.2564102564102564
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0002,EN-Alto-2,mixed_falsetto,0.6831538461538463,0.5384615384615384,1.541942857142857,0.42857142857142855
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0004,EN-Alto-2,mixed_falsetto,1.1408999999999998,0.06666666666666667,1.571907894736842,0.02631578947368421
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0005,EN-Alto-2,mixed_falsetto,0.5073333333333332,0.1111111111111111,0.4489230769230768,0.2692307692307692
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0006,EN-Alto-2,mixed_falsetto,0.2427916666666666,0.3333333333333333,0.21904687500000003,0.28125
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0000,EN-Alto-2,mixed_falsetto,1.5384999999999998,0.0,1.5498684210526315,0.0
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0001,EN-Alto-2,mixed_falsetto,0.26106666666666667,0.2,0.38298717948717936,0.05128205128205128
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0002,EN-Alto-2,mixed_falsetto,0.7697307692307694,0.3076923076923077,1.541057142857143,0.3142857142857143
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0004,EN-Alto-2,mixed_falsetto,2.0959999999999996,0.0,2.807868421052632,0.02631578947368421
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0005,EN-Alto-2,mixed_falsetto,0.5431111111111111,0.0,0.47869230769230775,0.0
EN-Alto-2__mixed_falsetto__technique__Cry_on_My_Shoulder__0006,EN-Alto-2,mixed_falsetto,0.29291666666666655,0.4166666666666667,0.247125,0.21875
EN-Alto-2__mixed_falsetto__speech__Cry_on_My_Shoulder__0000,EN-Alto-2,mixed_falsetto,0.01500000000000006,0.8571428571428571,0.026052631578947372,0.8421052631578947
EN-Alto-2__mixed_falsetto__speech__Cry_on_My_Shoulder__0001,EN-Alto-2,mixed_falsetto,0.019733333333333217,0.9333333333333333,0.3837692307692308,0.3333333333333333
EN-Alto-2__mixed_falsetto__speech__Cry_on_My_Shoulder__0002,EN-Alto-2,mixed_falsetto,0.015731576923076883,0.9230769230769231,0.5352717285714286,0.42857142857142855
EN-Alto-2__mixed_falsetto__speech__Cry_on_My_Shoulder__0003,EN-Alto-2,mixed_falsetto,0.016300000000000016,0.9,0.18163333333333334,0.2
EN-Alto-2__mixed_falsetto__speech__Cry_on_My_Shoulder__0004,EN-Alto-2,mixed_falsetto,0.027700000000000006,0.8666666666666667,0.4094868421052631,0.23684210526315788
EN-Alto-2__mixed_falsetto__speech__Cry_on_My_Shoulder__0005,EN-Alto-2,mixed_falsetto,0.03072222222222227,0.7777777777777778,0.015596153846153862,0.8846153846153846
EN-Alto-2__mixed_falsetto__speech__Cry_on_My_Shoulder__0006,EN-Alto-2,mixed_falsetto,0.023874999999999976,0.9166666666666666,0.15854687499999998,0.34375
EN-Alto-2__mixed_falsetto__speech__Cry_on_My_Shoulder__0007,EN-Alto-2,mixed_falsetto,0.02750000000000004,0.8461538461538461,0.021166666666666698,0.8717948717948718
EN-Alto-2__mixed_falsetto__control__Dream_It_Possible__0000,EN-Alto-2,mixed_falsetto,0.03163636363636366,0.8181818181818182,0.05621212121212132,0.696969696969697
EN-Alto-2__mixed_falsetto__control__Dream_It_Possible__0001,EN-Alto-2,mixed_falsetto,0.04049999999999997,0.7142857142857143,0.08412195121951216,0.6341463414634146
EN-Alto-2__mixed_falsetto__control__Dream_It_Possible__0002,EN-Alto-2,mixed_falsetto,0.4247692307692308,0.3076923076923077,0.7082,0.13333333333333333
EN-Alto-2__mixed_falsetto__control__Dream_It_Possible__0003,EN-Alto-2,mixed_falsetto,0.029394736842105175,0.8947368421052632,0.1479903846153846,0.3269230769230769
EN-Alto-2__mixed_falsetto__control__Dream_It_Possible__0004,EN-Alto-2,mixed_falsetto,0.1507499999999999,0.625,0.45270909090909084,0.07272727272727272
EN-Alto-2__mixed_falsetto__control__Dream_It_Possible__0005,EN-Alto-2,mixed_falsetto,0.4552666666666666,0.26666666666666666,0.6198645833333333,0.041666666666666664
EN-Alto-2__mixed_falsetto__technique__Dream_It_Possible__0000,EN-Alto-2,mixed_falsetto,1.6432727272727272,0.18181818181818182,1.8392424242424241,0.12121212121212122
EN-Alto-2__mixed_falsetto__technique__Dream_It_Possible__0001,EN-Alto-2,mixed_falsetto,0.259607142857143,0.5,0.35331250000000003,0.25
EN-Alto-2__mixed_falsetto__technique__Dream_It_Possible__0002,EN-Alto-2,mixed_falsetto,0.25615384615384607,0.23076923076923078,1.0457666666666667,0.06666666666666667
EN-Alto-2__mixed_falsetto__technique__Dream_It_Possible__0003,EN-Alto-2,mixed_falsetto,0.1134473684210526,0.2631578947368421,0.2391442307692307,0.25
EN-Alto-2__mixed_falsetto__technique__Dream_It_Possible__0000,EN-Alto-2,mixed_falsetto,1.392909090909091,0.0,1.3371212121212122,0.0
EN-Alto-2__mixed_falsetto__technique__Dream_It_Possible__0001,EN-Alto-2,mixed_falsetto,0.3299285714285715,0.35714285714285715,0.2921219512195122,0.3170731707317073
EN-Alto-2__mixed_falsetto__technique__Dream_It_Possible__0002,EN-Alto-2,mixed_falsetto,0.29676923076923073,0.23076923076923078,1.0295999999999998,0.06666666666666667
EN-Alto-2__mixed_falsetto__technique__Dream_It_Possible__0003,EN-Alto-2,mixed_falsetto,0.12352631578947357,0.21052631578947367,0.2578823529411764,0.2549019607843137
EN-Alto-2__mixed_falsetto__speech__Dream_It_Possible__0000,EN-Alto-2,mixed_falsetto,0.014727272727272882,1.0,0.030212121212121277,0.7878787878787878
EN-Alto-2__mixed_falsetto__speech__Dream_It_Possible__0001,EN-Alto-2,mixed_falsetto,0.017142857142857175,0.9285714285714286,0.043853658536585384,0.8536585365853658
EN-Alto-2__mixed_falsetto__speech__Dream_It_Possible__0002,EN-Alto-2,mixed_falsetto,0.03761538461538468,0.6153846153846154,0.4449,0.2
EN-Alto-2__mixed_falsetto__speech__Dream_It_Possible__0003,EN-Alto-2,mixed_falsetto,0.02610526315789467,0.9473684210526315,0.03761538461538453,0.7692307692307693
EN-Alto-2__mixed_falsetto__speech__Dream_It_Possible__0004,EN-Alto-2,mixed_falsetto,0.017187499999999863,0.9375,0.33576363636363643,0.07272727272727272
EN-Alto-2__mixed_falsetto__speech__Dream_It_Possible__0005,EN-Alto-2,mixed_falsetto,0.10436666666666658,0.8,0.21213541666666666,0.3125
EN-Alto-2__mixed_falsetto__control__Easy_On_Me__0000,EN-Alto-2,mixed_falsetto,0.102357142857143,0.5714285714285714,0.806361111111111,0.05555555555555555
EN-Alto-2__mixed_falsetto__control__Easy_On_Me__0001,EN-Alto-2,mixed_falsetto,0.6877692307692306,0.38461538461538464,1.5338285714285715,0.0
EN-Alto-2__mixed_falsetto__control__Easy_On_Me__0002,EN-Alto-2,mixed_falsetto,0.2066428571428572,0.5714285714285714,0.2956,0.35555555555555557
EN-Alto-2__mixed_falsetto__control__Easy_On_Me__0003,EN-Alto-2,mixed_falsetto,0.4847142857142858,0.42857142857142855,0.5086363636363637,0.4090909090909091
EN-Alto-2__mixed_falsetto__control__Easy_On_Me__0004,EN-Alto-2,mixed_falsetto,1.0480833333333333,0.0,0.9839999999999999,0.07142857142857142
EN-Alto-2__mixed_falsetto__control__Easy_On_Me__0005,EN-Alto-2,mixed_falsetto,0.027333333333333407,0.7777777777777778,0.37018181818181817,0.5454545454545454
EN-Alto-2__mixed_falsetto__control__Easy_On_Me__0006,EN-Alto-2,mixed_falsetto,0.35490909090909084,0.18181818181818182,0.35065517241379307,0.1724137931034483
EN-Alto-2__mixed_falsetto__control__Easy_On_Me__0007,EN-Alto-2,mixed_falsetto,0.7243,0.0,1.1028636363636364,0.13636363636363635
EN-Alto-2__mixed_falsetto__technique__Easy_On_Me__0000,EN-Alto-2,mixed_falsetto,0.11685714285714284,0.42857142857142855,0.7560555555555556,0.05555555555555555
EN-Alto-2__mixed_falsetto__technique__Easy_On_Me__0001,EN-Alto-2,mixed_falsetto,0.774730769230769,0.15384615384615385,0.8451142857142858,0.0
EN-Alto-2__mixed_falsetto__technique__Easy_On_Me__0002,EN-Alto-2,mixed_falsetto,0.09514285714285702,0.6428571428571429,0.15844444444444442,0.4666666666666667
EN-Alto-2__mixed_falsetto__technique__Easy_On_Me__0004,EN-Alto-2,mixed_falsetto,1.6819999999999997,0.16666666666666666,1.8175714285714284,0.14285714285714285
EN-Alto-2__mixed_falsetto__technique__Easy_On_Me__0005,EN-Alto-2,mixed_falsetto,0.16383333333333325,0.2222222222222222,0.5127954545454545,0.2727272727272727
EN-Alto-2__mixed_falsetto__technique__Easy_On_Me__0006,EN-Alto-2,mixed_falsetto,0.6012727272727274,0.0,0.7044827586206897,0.034482758620689655
EN-Alto-2__mixed_falsetto__technique__Easy_On_Me__0007,EN-Alto-2,mixed_falsetto,0.3920000000000001,0.1,0.4591818181818182,0.3181818181818182
EN-Alto-2__mixed_falsetto__technique__Easy_On_Me__0000,EN-Alto-2,mixed_falsetto,0.260857142857143,0.0,1.0082222222222221,0.05555555555555555
EN-Alto-2__mixed_falsetto__technique__Easy_On_Me__0001,EN-Alto-2,mixed_falsetto,0.7799230769230772,0.07692307692307693,0.8017000000000002,0.0
EN-Alto-2__mixed_falsetto__technique__Easy_On_Me__0002,EN-Alto-2,mixed_falsetto,0.13032142857142842,0.21428571428571427,0.1805444444444444,0.08888888888888889
EN-Alto-2__mixed_falsetto__technique__Easy_On_Me__0004,EN-Alto-2,mixed_falsetto,1.84575,0.0,2.266392857142857,0.0
EN-Alto-2__mixed_falsetto__technique__Easy_On_Me__0005,EN-Alto-2,mixed_falsetto,0.22138888888888894,0.0,0.484340909090909,0.045454545454545456
EN-Alto-2__mixed_falsetto__technique__Easy_On_Me__0006,EN-Alto-2,mixed_falsetto,1.5463636363636366,0.0,1.8072758620689657,0.0
EN-Alto-2__mixed_falsetto__technique__Easy_On_Me__0007,EN-Alto-2,mixed_falsetto,0.4187,0.1,0.2943181818181818,0.2727272727272727
EN-Alto-2__mixed_falsetto__speech__Easy_On_Me__0000,EN-Alto-2,mixed_falsetto,0.04214285714285718,0.7142857142857143,0.31444444444444447,0.1111111111111111
